created_at,favorite_count,full_text,lang,quote_count,reply_count,retweet_count
Mon Apr 28 16:48:44 +0000 2025,0,@PngAdilnR4kyt Mega/pdip master mind kemunculan jokowi. Kalau iya bisa jd merekayasa ijazah ini bersama pratikno? Dan hiruk pikuk isu ijazah palsu skrg ini bisa jadi juga balas dendam mega terhadap jokowi?,in,0,0,0
Mon Apr 28 16:48:05 +0000 2025,0,@sihaan99 @xquitavee @DokterTifa Saya yakin Ijazah Jokowi Palsu,in,0,0,0
Mon Apr 28 16:46:45 +0000 2025,0,@DianSandiU Jika Anda mempercayai bahwa itu ijazah yg d miliki Jokowi dan anda claim sebagai ijazah asli UGM milik Jokowi berarti fix Jokowi berijazah palsu Terima kasih bocoran nya y Krna tdak smua org bsa memfoto ijazah Jokowi Kesimpulan Jokowi berijazah palsu krna sdah d kaji ilmiah,in,0,0,0
Mon Apr 28 16:44:41 +0000 2025,2,@akubzeta71 @aewin86 Wah abang ini lebih jago dari KPU Parpol2 di Indonesia Ahok dan dari lawan politik Jokowi. Soalnya cuma abang dan kawanan abang lah yg paling paham bhw Ijazah Jkw diragukan keasliannya. Nanti kl ternyata asli yg hrs diributkan cara kuliah cek absen nya bang jgn2 fiktif,in,0,1,0
Mon Apr 28 16:42:52 +0000 2025,0,@DianSandiU Jika benar ijazah jokowi hilang tiba2 ada betada ditangan kamu artinya kamu......,in,0,0,0
Mon Apr 28 16:42:07 +0000 2025,2,@tekarok007 Org² yg membhs mslah ijazah om @jokowi adalah org² yg berpendidikan. mrk tau akibat dr Fitnah..mereka pasti siap dgn segala konsekuensinya....n yg pasti mereka bkn buzer² penjilat byrn..,in,0,3,1
Mon Apr 28 16:33:47 +0000 2025,3,@aewin86 Gosah bawa2 Ahok kalo kamu yakin ijazah si jokowi asli.. apa alasan mu percaya itu asli. Kamu udah pernah liat ijazah aslinya? Saya lbh percaya penjelsan ilmiah @SianiparRismon yg menyatakan itu palsu.,in,0,8,0
Mon Apr 28 16:24:40 +0000 2025,6,@mas_veel_ @SianiparRismon Kli nanti dihadirkan ijazah Jokowi yg dikatakan aseli dipersidangan maka baru bisa diuji secara scientific kebenaran nya berdasarkan berbagai pengujian ilmiah. Emang tidak boleh seseorang meragukan keaslian ijazah pensiunan?,in,0,1,0
Mon Apr 28 16:22:32 +0000 2025,9,KEJAR ITU ORANG @DianSandiU KALAU UGM BILANG IJAZAH JKW HILANG TIBA2 ADA BUKTI PENGAKUAN @DianSandiU ijazah jokowi ada pada Dian Sandi Utama anggota PSI,in,1,4,6
Mon Apr 28 16:22:21 +0000 2025,1,@DianSandiU Itu ijazah asli Jokowi dapat darimana ??,in,0,0,0
Mon Apr 28 16:22:19 +0000 2025,2,@mas_veel_ @SianiparRismon Sesuai dengan tantangan @SianiparRismon silahkan panggil ahli digital forensik dari UGM biar adu keahlian ilmiah. Sebagai catatan sepertinya Rismon hanya mempersoalkan ijazah yg diupload di media sosial dan fotonya sebagai tidak match dengan foto Jokowi.,in,0,0,0
Mon Apr 28 15:43:14 +0000 2025,0,JOKOWI BERUPAYA GAGALKAN LANGKAH ROY SURYO CS MEMBONGKAR IJAZAH DAN SKRIPSI PALSU JOKOWI https://t.co/QSCz6onV54 https://t.co/GJoSXGU1KY,in,0,0,0
Mon Apr 28 15:38:04 +0000 2025,0,@regar_op0sisi Lah lucu amat yg di tanya kan ijazah jokowi tinggal jokowi tunjukkan ijazah kenapa temennya yg menunjukkan ijazah hahhaaaa,in,0,0,0
Mon Apr 28 15:35:14 +0000 2025,0,@BundaneRizqy @Boediantar4 Bukan dokter yang melakukan pemalsuan IJAZAH PALSU Yang melakukan PEMALSUAN IJAZAH PALSU JOKOWI KAKEK MU,in,0,0,0
Mon Apr 28 15:35:00 +0000 2025,4,@xquitavee @DokterTifa Ternak Mulyono kepanasan Krn Ijazah Jokowi akan terbongkar,in,0,2,0
Mon Apr 28 15:32:11 +0000 2025,0,persetan sama ijazah jokowi mau ijazahnya dari daon singkong juga bodo amat anjing,in,0,0,0
Mon Apr 28 15:30:49 +0000 2025,1,@Nabilla_Safina Saya siap jadi saksi ijazah jokowi asli asal dibayar seperti mereka.,in,0,0,0
Mon Apr 28 15:29:30 +0000 2025,0,@xquitavee @ganjarpranowo @jokowi @UGMYogyakarta Ya ngapain emang tidak mutu kok isu ijazah tersebut gak da manfaatnya hal remeh temeh tapi dibikin drama,in,0,0,0
Mon Apr 28 15:25:29 +0000 2025,0,@PngAdilnR4kyt lol emang jokowi msuk ke PDI PERJUANGAN SODORKAN IJAZAH NYA enggak lah Jokowi sodorkan ijazah ke KPU gak ada urusan sama PDI P karna Bu ketum tau kebusukan JOKOWI DN ANAK NYA MAKA DI PECATLAH DIA denga tidak hotmat paham kan,in,0,0,0
Mon Apr 28 15:25:20 +0000 2025,3,@NenkMonica Pengadilan adalah tempat yang tepat dan terhormat untuk membuktikan melhat dan menguji apakah ijazah itu pernah ada tidak pernah ada baru di adakan atau (ASPAL). Nah kalo Jokowi dan anteknya benar kenapa mesti resah dan takut.?!?!,in,0,2,0
Mon Apr 28 15:24:34 +0000 2025,8,@OposisiCerdas Pengadilan adalah tempat yang tepat dan terhormat untuk membuktikan melhat dan menguji apakah ijazah itu pernah ada tidak pernah ada baru di adakan atau (ASPAL). Nah kalo Jokowi dan anteknya benar kenapa mesti resah dan takut.?!?!?,in,0,0,3
Mon Apr 28 15:24:33 +0000 2025,0,@__LOVE_AG4EVER @jokowi Ijazah ghoib gak ya coba tunjukkan,in,0,0,0
Mon Apr 28 15:23:30 +0000 2025,2,@jangetes @jokowi gak bakal keluar ijazah asli....,in,0,0,0
Mon Apr 28 15:20:17 +0000 2025,9,@ferdycta @ApriliaLin gak bisa pak aturan hukum kan yg menuduh yg harus menunjukkan bukti.yg bisa menyuruh untuk menunjukkan ijazah jokowi ya pengadilan hakim di acara pengadilan.,in,0,0,0
Mon Apr 28 15:19:16 +0000 2025,0,@ApriliaLin Sebenarnya kalau sejak awal diragukannya keaslian ijazah itu harusnya Jokowi dan UGM memaparkan secara jantan agar tidak menjadi bola liar terus-menerus. Terutama waktu di persidangan Bambang Tri.,in,0,2,0
Mon Apr 28 15:19:09 +0000 2025,0,@Rocky_Antonie @prabowo @jokowi masuk gorong2 -&gt; foto ke sawah -&gt; foto sarungan -&gt; foto ke vatikan -&gt; foto ijazah -&gt; saya akan lawan ,in,0,0,0
Mon Apr 28 15:15:02 +0000 2025,5,@OposisiCerdas Yuk banyak2in pada lapor semakin banyak semakin seru selama pokok perkaranya berkaitan dengan ijazah jokowi maka si pemilik ijazah akan dihadirkan sebagai saksi dalam persidangan. Yuk gais pada berlombalah lapor. Biar jokowi capek ditarik sana sini sebagai saksi. ,in,0,1,1
Mon Apr 28 15:09:46 +0000 2025,256,Kasus Ijazah Palsu Jokowi Bisa Seret Gibran Roy Suryo Curigai Kejanggalan Riwayat Pendidikan Wapres https://t.co/D6Cmkl6F97,in,3,4,111
Mon Apr 28 15:09:30 +0000 2025,1,@blue_berets7 Pengacara jokowi buktikan ilmiah jga laporan loh buat bantah ijazah palsunya jokowi,in,0,1,0
Mon Apr 28 15:09:03 +0000 2025,2,@miftahudin77068 @gtobing2903 @aniesbaswedan @KatolikG @VaticanNews @jokowi @ahriesonta @ListyoSigitP Lha napa mesti kesel..bego aja kamu semua..repot sekali masalah ijazah..sampe harus abiskan energi utk kesel..nggu ijazah asli wkwkwk..coba gunakan energi mu buat hal positif..bukan pelihara kebencian krn sebab gak jelas .sakiiit semua kalian pembenci jokowi ,in,0,0,0
Mon Apr 28 15:07:01 +0000 2025,0,@ZulkifliLubis69 @jokowi @UGMYogyakarta @ganjarpranowo @mohmahfudmd @aniesbaswedan UGM sudah jelek namanya..gara2 kasus ijazah palsu mulyono,in,0,0,0
Mon Apr 28 15:06:29 +0000 2025,33,Silakan simpulkan sendiri yang bilang ijazah Jokowi palsu dan yang bilang asli . . . . Intimate Danantara Nobita U-kiss Senin Nonton Semangka Fizi Nobita. https://t.co/gH5nXNDnZl,in,0,2,11
Mon Apr 28 15:06:26 +0000 2025,0,@Jumianto_RK Nama jurusan lupa Dosen pembimbing lupa Tempat KKN lupa Skripsinya TTD dosen penguji kosong Ijazah pake kacamata IPK kurang dari 2 Silahkan ditambahkan lagi bukti kl Jokowi gak pernah diwisuda sm @UGMYogyakarta kayaknya Pratikno paham betul sm kejanggalan diatas,in,0,0,0
Mon Apr 28 15:00:55 +0000 2025,0,Ijazah Jokowi Tuai Polemik Doktor UGM Beri Pantun Sindiran di Wisuda: Jangan Lupa Ijazahnya Difoto! https://t.co/8SWSMZSSFQ via @tribunnews Kau S3 tapi adab kau kayak anak SD,in,0,0,0
Mon Apr 28 15:00:12 +0000 2025,1,@NenkMonica Kalo ngomong selalu berdusta Nama jurusan kosong Dosen pembimbing lupa Tempat KKN lblm jelas Skripsinya TTD dosen penguji kosong Ijazah pake kacamata IPK kurang dari 2 Silahkan ditambahkan lagi bukti kl Jokowi gak pernah diwisuda sm @UGMYogyakarta ,in,0,0,0
Mon Apr 28 14:58:09 +0000 2025,0,@blue_berets7 Setiap bikin statement selalu bohong Nama jurusan lupa Dosen pembimbing lupa Tempat KKN lupa Skripsinya TTD dosen penguji kosong Ijazah pake kacamata IPK kurang dari 2 Silahkan ditambahkan lagi bukti kl Jokowi gak pernah diwisuda Bantah deh kl bisa ,in,0,0,0
Mon Apr 28 14:56:02 +0000 2025,3,@kangdede78 @SianiparRismon @DokterTifa Buka saja ijazah jokowi. Biar terang benderang. Biar fair...,in,0,0,0
Mon Apr 28 14:55:00 +0000 2025,0,@ApriliaLin Gw sih dari dulu mikirnya ini urusan ijazah memang sengaja dibiarkan sama Jokowi. Free marketing nonstop coy!,in,0,1,0
Mon Apr 28 14:53:50 +0000 2025,0,@RingSatoe @DokterTifa Betul banget....emng udah pada panik...amin rais dari awal nge gas...adili jokowi penjarakan jokowi...pas kesini jdi lembek kaya tahu....sampai bilang ijazah pak jokowi asli....ciyeeee...pada panik,in,0,1,0
Mon Apr 28 14:53:30 +0000 2025,0,@Srik4ndiMuslim2 Negara ini sudah kebangetan seh. Segitu maraknya org minta kejelasan status ijazah Jokowi malah dianggap angin lalu. Padahal kasus ini menyangkut sah atau gak sah persyaratan Jokowi jadi presiden.,in,0,0,0
Mon Apr 28 14:53:12 +0000 2025,0,@Tan_Mar3M @UGMYogyakarta Nama jurusan lupa Dosen pembimbing lupa Tempat KKN lupa Skripsinya TTD dosen penguji kosong Ijazah pake kacamata IPK kurang dari 2 Silahkan ditambahkan lagi bukti kl Jokowi gak pernah diwisuda sm @UGMYogyakarta,in,0,0,0
Mon Apr 28 14:47:49 +0000 2025,84,Kata ketua geng kalian 100 miliar % yakin ijazah Pak Jokowi palsu...klo begitu pede &amp; yakin apain elo panik ?!!! https://t.co/PeMnQqIagT,in,2,65,21
Mon Apr 28 14:27:06 +0000 2025,0,@DStoickov @merchantzzzz @RagilSemar Logikanya gini deh: misal ijazah terbukti palsu trus jokowi diputus bersalah dia tinggal bilang: lah emg itu foto di ijazah foto saya kan bukan we..,in,0,0,0
Mon Apr 28 14:22:24 +0000 2025,4,Ijazah Jokowi Tuai Polemik Doktor UGM Beri Pantun Sindiran di Wisuda: Jangan Lupa Ijazahnya Difoto! https://t.co/TIIu23iwt4,in,0,0,0
Mon Apr 28 14:21:45 +0000 2025,2,@blue_berets7 #UGM @UGMYogyakarta Ini adlah mnusia paling memalukan diUniversitas anda Semua dirusak oleh pemegang Ijazah palsu Kalian adalah Manusia mnusia tak tau diri Berdiam diri tak kala kecerdesan kalian dibodohin oleh jokowi Knpa kalian gk bersuara.. Kalian takut dgn jbatan lepas,in,0,0,0
Mon Apr 28 14:20:00 +0000 2025,29,Gugatan Ijazah Palsu Berlanjut ke Proses Mediasi Jokowi Akan Hadir dan Tunjukkan Ijazah? https://t.co/uMhyNzwigM,in,2,36,11
Mon Apr 28 14:19:55 +0000 2025,6,@DokterTifa Heran banget Pak Jokowi @jokowi hanya lakukan konferensi pers tunjukan ijazah UGM ajak Dekan Fak Kehutanan UGM @UGMYogyakarta ada sponsor dari perusahaan hasil hutan. Begini mah kecil wong mantan Presiden .. jadi kasusnya bisa tuntas dan closed !,in,0,4,0
Mon Apr 28 14:19:47 +0000 2025,1,TIGA TERLAPOR IJAZAH JOKOWI BERSAKSI DIALOG SPESIAL: RAKYAT BERSUARA Bersama: Aiman Witjaksono Narasumber - Roy Suryo - ⁠dr. Tifauzia Tyassuma - ⁠Rismon Hasiholan Sianipar - ⁠Zevrijn Boy Kanu - ⁠Abimanyu Wachjoewidajat - ⁠Freddy Alex Damanik - ⁠Rusdiansyah Selasa 29 https://t.co/ru448EQCUB,in,0,0,0
Mon Apr 28 14:19:35 +0000 2025,0,@TsudaNozomi @DokterTifa @prabowo @jokowi Biar tidak hadir sidang ijazah kah?,in,0,1,0
Mon Apr 28 14:19:06 +0000 2025,0,@kompascom Kok gemetarrrr...cuma di laporin ke Polisi kok kan ga masuk penjara agar tidak di vonis 9 tahun Penjara ya buktikan saja bahwa Ijazah nya pak Jokowi palsu klo ga palsu artinya ya hrs tanggung penjara 9 tahun bkn masalah besar cuma penjara dari pd di kirim ke Korut.,in,0,0,0
Mon Apr 28 14:14:49 +0000 2025,0,@Mosan178644 @DokterTifa @jokowi Tidak ada konfirmasi penahanan terhadap penuduh ijazah palsu Jokowi hingga 28 April 2025. Tim hukum Jokowi sedang mempelajari laporan pidana atas pasal 160 KUHP (penghasutan maksimal 6 tahun) dan pasal 28(3) UU ITE (hoaks maksimal 6 tahun) yang bisa kumulatif 12 tahun.,in,0,0,0
Mon Apr 28 14:12:41 +0000 2025,18,@ZulkifliLubis69 Dengan saksi yang rata2 ngibul dan ga ada bukti ijazah jokowi asli kok bisa bambang tri dan gus nur dipenjara? Hakimnya harus diperiksa ni. Hakimnya siapa saja ya?,in,0,0,4
Mon Apr 28 14:07:41 +0000 2025,1,@tham878 Halo pak @jokowi ini ada rekomendasi orang yg mungkin bisa membantu anda dlm menghadapi tuduhan ijazah anda yg diduga palsu pak ,in,0,3,0
Mon Apr 28 14:04:42 +0000 2025,0,@slametsiblack @DokterTifa @KRMTRoySuryo2 @SianiparRismon Mas bro Jokowi tolong di elus-elus dadanya biar gk gerogi mudah an ijazah palsunya tetap dilindungi aparat Negara ,in,0,0,0
Mon Apr 28 14:00:52 +0000 2025,0,Polres Metro Jakarta Pusat resmi memproses laporan dugaan fitnah ijazah palsu Jokowi setelah sebelumnya laporan terkait hal itu ditolak oleh Bareskrim Mabes Polri. Empat orang yang dilaporkan atas dugaan fitnah ijazah palsu jokowi yaitu pakar telematika Roy Suryo ahli digital https://t.co/YF1zoB75n3,in,0,0,1
Mon Apr 28 13:57:56 +0000 2025,2,@tham878 Nah tinggal minta ini ahli untuk uji ijazah pak jokowi di pengadilan... bersama Pak Rismon. Beres dah....,in,0,0,0
Mon Apr 28 13:56:10 +0000 2025,17,@DokterTifa Yang konyol itu pemuja kekuasaan malah menyerang orang yg mempersoalkan ijazah Jokowi yg terindikasi kuat palsu/aspal dengan proses perolehan yg diragukan legalitasnya. Jokowi kalau mau memberi ijin ijazahnya diteliti keasliannya tentu masyarakat akan percaya bkn meragukannya,in,0,3,0
Mon Apr 28 13:54:14 +0000 2025,0,Lagian yg bikin ijazah Jokowi itu siapa sih koq dijanggalkan gitu Banyak lagi janggalnya. Jokowi pasti kecewa udh bayar bayar mahal. Gak perfect.,in,0,0,0
Mon Apr 28 13:54:06 +0000 2025,0,@angaripin @Srik4ndiMuslim2 @Srik4ndiMuslim2 Jokowi masih terkenal di X karena beberapa alasan. Pertama kontroversi hukum soal dugaan ijazah palsu di PN Surakarta seperti yang kamu lihat terus jadi perbincangan sengit. Kedua peran diplomasinya seperti dikirim Presiden Prabowo ke Vatikan untuk pemakaman,in,0,0,0
Mon Apr 28 13:53:47 +0000 2025,0,@Zay34562 Bohong 280 juta rakyat gak percaya pesimis .demi Allah pengadilan ijazah Jokowi tidak bersih penuh dengan trik trik .semoga para hakim diazab oleh allah,in,0,0,0
Mon Apr 28 13:53:47 +0000 2025,9,@gtobing2903 @aniesbaswedan @KatolikG @VaticanNews @jokowi @ahriesonta @ListyoSigitP Emang pendukungnya pak Anies aja yang benci Mulyono kan ada juga pendukungnya Ganjar mahfud mungkin juga bisa orang lain yanb kesel nunggu ijazah aslinya keluar,in,0,6,0
Mon Apr 28 13:53:17 +0000 2025,0,Respons Ganjar soal Polemik Ijazah Jokowi Sumber: YouTube https://t.co/avI7WQysNH Dibagikan melalui Aplikasi Google,in,0,0,0
Mon Apr 28 13:51:07 +0000 2025,2,@ApriliaLin Terima kasih penjelasannya. Semoga dengan informasi ini semakin menguatkan bukti kepada kuasa hukum dan relawan untuk teruskan jalur hukum untuk mantap penjarakan pelaku. betapa jahat dan culas nya orang2 dibalik corong fitnah dan hoax ijazah palsu pak Jokowi.,in,0,0,0
Mon Apr 28 13:49:57 +0000 2025,1,Dilaporkan lah yg di solo sudah proses pengadilan kasus ijazah palsu malah pelesiran ke Vatikan .. Hidup Jokowi,in,0,0,1
Mon Apr 28 13:48:07 +0000 2025,0,@aewin86 Darimana Ahok paham ijazah Jokowi asli?,in,0,0,0
Mon Apr 28 13:47:51 +0000 2025,0,Peemain dan yg di belakang serangan dan geruduk kpdd Jokowi dg tuduhan ijazah palsu adlh barisan sakit hati yg ormasnya dbubarkan Jokowi dan pembubaran itu atas saran NU dan NU y paling https://t.co/hhoAYcIujV knp @PBNU_164 @Official_Ansor @makobanser membiarkan Jokowi sendirian,in,0,0,0
Mon Apr 28 13:47:46 +0000 2025,0,Terima kasih infomasi ini sangat clear untuk membungkam penebar fitnah ijazah palsu pak Jokowi . So dipastikan 4 orang corong fitnah dan hoax yg sangat jahat akan masuk bui melalui UU ITE.,in,0,0,0
Mon Apr 28 13:47:00 +0000 2025,0,@tijabar Dia lagi meniru cara jokowi menunjukkan ijazah tapi tdk boleh di foto yg ini gak boleh didengar direkam dan dilihat oleh wartawan,in,0,0,0
Mon Apr 28 13:45:47 +0000 2025,1,@DianSandiU Tenang Brow lanjutkan bahwa anda telah meyakini melihat dan pegang ijazah asli pak jokowi dan foto dan upload ke x. hal yg lumrah yg harus anda bela dari seorang yg inferior @jokowi . Bantu Jokowi dan meyakinkan ke publik bahwa yg anda upload adalah dari Foto Ijazah Asli.,in,0,1,0
Mon Apr 28 13:44:40 +0000 2025,0,@blank0429 Makannya klo sampai ijazah jokowi palsu/jokowi ga pernah kuliah di UGM sih.. Bakalan jadi skandal terbesar dunia.. Dimana kampus dan teman2 kuliah jokowi (min 2tahun di atas/2 tahun di bawah) berbohong semua.. Wkwkwk,in,0,1,0
Mon Apr 28 13:43:56 +0000 2025,7,@DokterTifa Rakyat banyak yg curiga bahwa ijazah jokowi itu palsu tapi mereka tidak berani takut dilaporkan. Apakah dengan curiga saja bisa dilaporkan ya¿.???,in,0,8,0
Mon Apr 28 13:37:13 +0000 2025,0,@STresnowati1 @prabowo Sy sgt setuju .Krn orang pintar sbnr nya bkn Krn sekolah trus pegang ijazah tp kepintaran d dpt dr pengalaman .itu yg hrs d https://t.co/8VgoAMBGr9 bangga sm pak Jokowi apapun ijazah ny.krn setiap manusia punya kekurangan n kelebihan .koreksilah kekurangan kelen terlebih dahulu,in,0,0,0
Mon Apr 28 13:36:04 +0000 2025,0,@ranzai898 @DokterTifa Tidak mungkin ada Ijazah Aslinya lihat saja Foto Copy yg sdh beredar dan diakui oleh Jokowi &amp; UGM nyatanya Banyak Editan yg Jelas2 menunjukan Kepalsuannya ,in,0,0,0
Mon Apr 28 13:36:00 +0000 2025,0,ijazah jokowi asli apa paksu sih,in,1,1,0
Mon Apr 28 13:31:57 +0000 2025,0,Buntut Tuduhan Ijazah Palsu; Pelapor Roy Suryo Cs Bantah Diperintah Jokowi Baca Selengkapnya: https://t.co/SRWIg52eJE #roysuryo #jokowi #ijazahpalsu,in,0,0,0
Mon Apr 28 13:30:23 +0000 2025,4,@STresnowati1 @jokowi Teruskan nawa kasus ijazah palsu ini ke pengadilan .. . saya dukung roy suryo dkk . saya ingin tahu si jokowi pembohong atau bukan . pengadilan adalah tempat u/ buktikan si jokowi itu pembohong atsu penipu . ayo roy suryo rakyat mendukungmu .. kita sudah muak ke jokowi . . . .,in,0,3,1
Mon Apr 28 13:30:20 +0000 2025,0,Teruskan nawa kasus ijazah palsu ini ke pengadilan .. . saya dukung roy suryo dkk . saya ingin tahu si jokowi pembohong atau bukan . pengadilan adalah tempat u/ buktikan si jokowi itu pembohong atsu penipu . ayo roy suryo rakyat mendukungmu .. kita sudah muak ke jokowi . . . .,in,0,0,0
Mon Apr 28 13:25:12 +0000 2025,0,@HusainalThariq1 @BradHarizz @jokowi @DokterTifa Khas sekali Ibnu Mujam nya .Jawab peryanyan in. Apa haq dan otoritasnya untuk meneriksa Ijazah orang ? Klu diperlihatkan pun Haqul Yaqin mrk tidak akan percaya krn yg mrk cari bukan kebenaran sejati. Tp kebenaran versi mereka yg dipsksakan harus diterima. Itulah Ibnu Muljam,in,0,2,0
Mon Apr 28 13:24:56 +0000 2025,689,Gur Nur Bebas! Dulu Dipenjara usai Bahas Dugaan Ijazah Palsu Jokowi: Saya Akan Lanjutkan Jihad! https://t.co/ktWhdxv1qp,in,4,19,229
Mon Apr 28 13:20:07 +0000 2025,1,@gtobing2903 @aniesbaswedan @KatolikG @VaticanNews @jokowi @ahriesonta @ListyoSigitP Ini utk alihkan isu ijazah palsu juragan setifikat laut.,in,0,0,0
Mon Apr 28 13:18:17 +0000 2025,0,@Joshbengalhoho @PartaiSocmed Yg tolol anda jika terbukti ijazah Jokowi palsu apa nggak tersorot jg PDIP yg SDH meng goalkan jokowidodo menjadi presiden..,in,0,0,0
Mon Apr 28 13:17:22 +0000 2025,0,Ijazah palsu apa Asli. @jokowi,in,0,1,0
Mon Apr 28 13:17:12 +0000 2025,1,Puji Tuhan Gus Nur Sudah Bebas Dipenjara Gegara Ungkap Ijazah Palsu Jokowi Saya Lanjutkan Jihad! Doa kami bersama mu Gus! Tuhan Memberkati mu dan keluarga mu Ratusan Juta Warga masyarakat Indonesia berterimakasih kepada mu atas jasa jasamu terhadap bangsa Indonesia 🇲🇨 https://t.co/4XHQ2ASpYJ,in,0,0,0
Mon Apr 28 13:16:00 +0000 2025,0,Mereka inilah pemilik ijazah asli UGM. Minta ijazah asli di foto. Yg merasa alumnus UGM tolong perlihatkan dan di foto ijazah. @jokowi,in,0,0,0
Mon Apr 28 13:15:05 +0000 2025,0,@prabowo mulai membuktikan dengan omon omon hidup @jokowi,in,0,0,0
Mon Apr 28 13:10:36 +0000 2025,0,@enothewinner8 @PartaiSocmed @CatatanYuswardy Maaf ya orang pintar... Sekarang masalah nya bukan antara tolol dan gak tolol tapi ini sudah jadi masalah besar maka agar masalah ini menjadi reda bukan kah sebaik nya Pak Jokowi dgn kerendahan hati nya menunjukkan ijazah kepada publik agar keadaan kembali adem ayem,in,0,3,0
Mon Apr 28 13:10:34 +0000 2025,1,@GeiszChalifah ..apa-pula wewenang dan kepentingan mereka melakukan Hal demikian..sdh begitu Focus mereka hnya..dan hnya ke-Ijazah Pak Jokowi SeOrang..harusnya cara yg sama diLakukan terhadap Ijazah rekan2 Pak Jokowi yg lain yg sekelas seFakultas &amp; seAngkatan..dan tentu saja harus..,in,0,1,1
Mon Apr 28 13:10:00 +0000 2025,545,Menarik! Kasus Ijazah Palsu Jokowi Bisa Seret Gibran Roy Suryo Curigai 'Kejanggalan' Riwayat Pendidikan Wapres https://t.co/IXrLw1ngXG,in,5,35,229
Mon Apr 28 13:09:17 +0000 2025,0,@democrazymedia Jika di lihat hanya ada satu org yg jadi pion untuk menggerakkan pendukungnya dalam polemik ijazah jokowi.,in,0,0,0
Mon Apr 28 13:09:01 +0000 2025,0,@bani_simabua @Seramba136760 @gelaraditya @DedynurPalakka @KenSavitri35075 @jokowi Sekolah yang bener..‼️‼️‼️jangan2 IJAZAH kamu yang palsu.. ,in,0,0,0
Mon Apr 28 13:08:37 +0000 2025,3,@GeiszChalifah Bedha Kontext bedha permasalahan..Ijazah Pak Jokowi jelas2 Asli &amp; Terconfirm oleh berbagai Pihak Yg Berwenang &amp; berKompeten..lalu tiba2 ada pihak yg sok2an BerKompeten lalu menampilkan Analisa Forensik Digital dan langsung Menuduh Ijazah Tersebut Palsu..,in,0,5,2
Mon Apr 28 13:08:06 +0000 2025,0,@idiotindonesian @mas_veel_ @ApriliaLin @SianiparRismon DONGOK sdh dikatakan oleh pak Jokowi bahwa beliau akan tunjukkan ijazah beliau jika diminta oleh pengadilan. UGM jg mengarahkan ke pengadilan tp banci kaleng tdk mau.,in,0,0,0
